county,precinct,office,district,party,candidate,election_day,votes,early_votes
Douglas,04-09,State Senate,7,,Over Votes,0,0,0
Douglas,04-13,State Senate,7,,Over Votes,0,0,0
Douglas,04-14,State Senate,7,,Over Votes,0,0,0
Douglas,04-18,State Senate,7,,Over Votes,2,4,2
Douglas,02-18,State Senate,7,,Under Votes,20,43,23
Douglas,03-05,State Senate,7,,Under Votes,60,78,18
Douglas,03-06,State Senate,7,,Under Votes,111,150,39
Douglas,03-11,State Senate,7,,Under Votes,59,76,17
Douglas,03-21,State Senate,7,,Under Votes,121,203,82
Douglas,04-01,State Senate,7,,Under Votes,24,37,13
Douglas,04-02,State Senate,7,,Under Votes,21,31,10
Douglas,04-03,State Senate,7,,Under Votes,25,32,7
Douglas,04-09,State Senate,7,,Under Votes,23,29,6
Douglas,04-13,State Senate,7,,Under Votes,45,70,25
Douglas,04-14,State Senate,7,,Under Votes,23,32,9
Douglas,04-18,State Senate,7,,Under Votes,10,15,5
Douglas,03-02,State Senate,9,,Sara Howard,464,686,222
Douglas,03-07,State Senate,9,,Sara Howard,527,820,293
Douglas,03-08,State Senate,9,,Sara Howard,519,775,256
Douglas,03-09,State Senate,9,,Sara Howard,615,922,307
Douglas,03-10,State Senate,9,,Sara Howard,270,460,190
Douglas,03-12,State Senate,9,,Sara Howard,441,665,224
Douglas,03-14,State Senate,9,,Sara Howard,527,871,344
Douglas,03-15,State Senate,9,,Sara Howard,647,1037,390
Douglas,03-16,State Senate,9,,Sara Howard,716,1151,435
Douglas,03-17,State Senate,9,,Sara Howard,524,773,249
Douglas,03-18,State Senate,9,,Sara Howard,420,624,204
Douglas,03-19,State Senate,9,,Sara Howard,533,782,249
Douglas,03-20,State Senate,9,,Sara Howard,656,986,330
Douglas,03-02,State Senate,9,,Larry Roland,111,150,39
Douglas,03-07,State Senate,9,,Larry Roland,134,179,45
Douglas,03-08,State Senate,9,,Larry Roland,148,206,58
Douglas,03-09,State Senate,9,,Larry Roland,158,225,67
Douglas,03-10,State Senate,9,,Larry Roland,90,129,39
Douglas,03-12,State Senate,9,,Larry Roland,138,210,72
Douglas,03-14,State Senate,9,,Larry Roland,175,241,66
Douglas,03-15,State Senate,9,,Larry Roland,187,279,92
Douglas,03-16,State Senate,9,,Larry Roland,186,280,94
Douglas,03-17,State Senate,9,,Larry Roland,164,225,61
Douglas,03-18,State Senate,9,,Larry Roland,93,121,28
Douglas,03-19,State Senate,9,,Larry Roland,154,202,48
Douglas,03-20,State Senate,9,,Larry Roland,229,326,97
Douglas,03-02,State Senate,9,,Write-ins,2,2,0
Douglas,03-07,State Senate,9,,Write-ins,6,8,2
Douglas,03-08,State Senate,9,,Write-ins,4,5,1
Douglas,03-09,State Senate,9,,Write-ins,5,7,2
Douglas,03-10,State Senate,9,,Write-ins,0,0,0
Douglas,03-12,State Senate,9,,Write-ins,4,4,0
Douglas,03-14,State Senate,9,,Write-ins,1,4,3
Douglas,03-15,State Senate,9,,Write-ins,9,11,2
Douglas,03-16,State Senate,9,,Write-ins,8,9,1
Douglas,03-17,State Senate,9,,Write-ins,4,4,0
Douglas,03-18,State Senate,9,,Write-ins,9,11,2
Douglas,03-19,State Senate,9,,Write-ins,1,4,3
Douglas,03-20,State Senate,9,,Write-ins,2,2,0
Douglas,03-02,State Senate,9,,Over Votes,0,0,0
Douglas,03-07,State Senate,9,,Over Votes,0,0,0
Douglas,03-08,State Senate,9,,Over Votes,0,0,0
Douglas,03-09,State Senate,9,,Over Votes,0,1,1
Douglas,03-10,State Senate,9,,Over Votes,0,0,0
Douglas,03-12,State Senate,9,,Over Votes,0,0,0
Douglas,03-14,State Senate,9,,Over Votes,0,0,0
Douglas,03-15,State Senate,9,,Over Votes,3,3,0
Douglas,03-16,State Senate,9,,Over Votes,0,0,0
Douglas,03-17,State Senate,9,,Over Votes,0,0,0
Douglas,03-18,State Senate,9,,Over Votes,0,1,1
Douglas,03-19,State Senate,9,,Over Votes,1,1,0
Douglas,03-20,State Senate,9,,Over Votes,1,1,0
Douglas,03-02,State Senate,9,,Under Votes,73,100,27
Douglas,03-07,State Senate,9,,Under Votes,118,180,62
Douglas,03-08,State Senate,9,,Under Votes,70,111,41
Douglas,03-09,State Senate,9,,Under Votes,122,167,45
Douglas,03-10,State Senate,9,,Under Votes,48,75,27
Douglas,03-12,State Senate,9,,Under Votes,61,75,14
Douglas,03-14,State Senate,9,,Under Votes,100,142,42
Douglas,03-15,State Senate,9,,Under Votes,122,163,41
Douglas,03-16,State Senate,9,,Under Votes,184,260,76
Douglas,03-17,State Senate,9,,Under Votes,106,141,35
Douglas,03-18,State Senate,9,,Under Votes,72,90,18
Douglas,03-19,State Senate,9,,Under Votes,102,135,33
Douglas,03-20,State Senate,9,,Under Votes,71,98,27
Douglas,02-04,State Senate,11,,Ernie Chambers,398,552,154
Douglas,02-05,State Senate,11,,Ernie Chambers,318,483,165
Douglas,02-06,State Senate,11,,Ernie Chambers,386,534,148
Douglas,02-08,State Senate,11,,Ernie Chambers,353,531,178
Douglas,02-09,State Senate,11,,Ernie Chambers,403,637,234
Douglas,02-10,State Senate,11,,Ernie Chambers,427,606,179
Douglas,02-13,State Senate,11,,Ernie Chambers,301,468,167
Douglas,02-15,State Senate,11,,Ernie Chambers,514,722,208
Douglas,02-16,State Senate,11,,Ernie Chambers,383,581,198
Douglas,02-17,State Senate,11,,Ernie Chambers,372,533,161
Douglas,02-19,State Senate,11,,Ernie Chambers,330,509,179
Douglas,02-20,State Senate,11,,Ernie Chambers,308,494,186
Douglas,02-21,State Senate,11,,Ernie Chambers,429,633,204
Douglas,02-22,State Senate,11,,Ernie Chambers,274,434,160
Douglas,03-01,State Senate,11,,Ernie Chambers,38,46,8
Douglas,02-04,State Senate,11,,John Sciara,94,146,52
Douglas,02-05,State Senate,11,,John Sciara,98,135,37
Douglas,02-06,State Senate,11,,John Sciara,113,174,61
Douglas,02-08,State Senate,11,,John Sciara,76,134,58
Douglas,02-09,State Senate,11,,John Sciara,42,62,20
Douglas,02-10,State Senate,11,,John Sciara,61,88,27
Douglas,02-13,State Senate,11,,John Sciara,51,83,32
Douglas,02-15,State Senate,11,,John Sciara,87,119,32
Douglas,02-16,State Senate,11,,John Sciara,93,142,49
Douglas,02-17,State Senate,11,,John Sciara,174,245,71
Douglas,02-19,State Senate,11,,John Sciara,100,144,44
Douglas,02-20,State Senate,11,,John Sciara,61,109,48
Douglas,02-21,State Senate,11,,John Sciara,48,68,20
Douglas,02-22,State Senate,11,,John Sciara,33,54,21
Douglas,03-01,State Senate,11,,John Sciara,19,23,4
Douglas,02-04,State Senate,11,,Write-ins,4,5,1
Douglas,02-05,State Senate,11,,Write-ins,4,6,2
Douglas,02-06,State Senate,11,,Write-ins,2,2,0
Douglas,02-08,State Senate,11,,Write-ins,2,3,1
Douglas,02-09,State Senate,11,,Write-ins,2,4,2
Douglas,02-10,State Senate,11,,Write-ins,1,4,3
Douglas,02-13,State Senate,11,,Write-ins,1,1,0
Douglas,02-15,State Senate,11,,Write-ins,2,3,1
Douglas,02-16,State Senate,11,,Write-ins,2,3,1
Douglas,02-17,State Senate,11,,Write-ins,6,6,0
Douglas,02-19,State Senate,11,,Write-ins,6,6,0
Douglas,02-20,State Senate,11,,Write-ins,1,2,1
Douglas,02-21,State Senate,11,,Write-ins,3,5,2
Douglas,02-22,State Senate,11,,Write-ins,3,5,2
Douglas,03-01,State Senate,11,,Write-ins,0,0,0
Douglas,02-04,State Senate,11,,Over Votes,0,1,1
Douglas,02-05,State Senate,11,,Over Votes,0,1,1
Douglas,02-06,State Senate,11,,Over Votes,0,0,0
Douglas,02-08,State Senate,11,,Over Votes,1,1,0
Douglas,02-09,State Senate,11,,Over Votes,0,0,0
Douglas,02-10,State Senate,11,,Over Votes,1,1,0
Douglas,02-13,State Senate,11,,Over Votes,0,0,0
Douglas,02-15,State Senate,11,,Over Votes,0,0,0
Douglas,02-16,State Senate,11,,Over Votes,0,1,1
Douglas,02-17,State Senate,11,,Over Votes,1,1,0
Douglas,02-19,State Senate,11,,Over Votes,1,1,0
Douglas,02-20,State Senate,11,,Over Votes,0,2,2
Douglas,02-21,State Senate,11,,Over Votes,2,2,0
Douglas,02-22,State Senate,11,,Over Votes,0,2,2
Douglas,03-01,State Senate,11,,Over Votes,0,0,0
Douglas,02-04,State Senate,11,,Under Votes,31,40,9
Douglas,02-05,State Senate,11,,Under Votes,31,46,15
Douglas,02-06,State Senate,11,,Under Votes,23,36,13
Douglas,02-08,State Senate,11,,Under Votes,29,41,12
Douglas,02-09,State Senate,11,,Under Votes,25,33,8
Douglas,02-10,State Senate,11,,Under Votes,27,39,12
Douglas,02-13,State Senate,11,,Under Votes,19,25,6
Douglas,02-15,State Senate,11,,Under Votes,62,80,18
Douglas,02-16,State Senate,11,,Under Votes,28,35,7
Douglas,02-17,State Senate,11,,Under Votes,48,59,11
Douglas,02-19,State Senate,11,,Under Votes,27,34,7
Douglas,02-20,State Senate,11,,Under Votes,32,40,8
Douglas,02-21,State Senate,11,,Under Votes,34,39,5
Douglas,02-22,State Senate,11,,Under Votes,29,36,7
Douglas,03-01,State Senate,11,,Under Votes,17,18,1
Douglas,01-01,State Senate,13,,Jill Brown,374,590,216
Douglas,01-02,State Senate,13,,Jill Brown,262,423,161
Douglas,01-03,State Senate,13,,Jill Brown,341,725,384
Douglas,01-04,State Senate,13,,Jill Brown,226,442,216
Douglas,01-06,State Senate,13,,Jill Brown,302,477,175
Douglas,02-01,State Senate,13,,Jill Brown,289,430,141
Douglas,02-02,State Senate,13,,Jill Brown,269,374,105
Douglas,02-03,State Senate,13,,Jill Brown,266,433,167
Douglas,02-07,State Senate,13,,Jill Brown,167,283,116
Douglas,02-11,State Senate,13,,Jill Brown,262,418,156
Douglas,02-12,State Senate,13,,Jill Brown,300,466,166
Douglas,02-23,State Senate,13,,Jill Brown,199,286,87
Douglas,08-07,State Senate,13,,Jill Brown,240,353,113
Douglas,08-08,State Senate,13,,Jill Brown,102,175,73
Douglas,08-09,State Senate,13,,Jill Brown,160,333,173
Douglas,08-10,State Senate,13,,Jill Brown,234,397,163
Douglas,01-01,State Senate,13,,Justin Wayne,426,570,144
Douglas,01-02,State Senate,13,,Justin Wayne,198,290,92
Douglas,01-03,State Senate,13,,Justin Wayne,401,678,277
Douglas,01-04,State Senate,13,,Justin Wayne,353,570,217
Douglas,01-06,State Senate,13,,Justin Wayne,394,547,153
Douglas,02-01,State Senate,13,,Justin Wayne,277,373,96
Douglas,02-02,State Senate,13,,Justin Wayne,291,391,100
Douglas,02-03,State Senate,13,,Justin Wayne,374,571,197
Douglas,02-07,State Senate,13,,Justin Wayne,271,385,114
Douglas,02-11,State Senate,13,,Justin Wayne,367,533,166
Douglas,02-12,State Senate,13,,Justin Wayne,396,528,132
Douglas,02-23,State Senate,13,,Justin Wayne,290,404,114
Douglas,08-07,State Senate,13,,Justin Wayne,213,281,68
Douglas,08-08,State Senate,13,,Justin Wayne,86,150,64
Douglas,08-09,State Senate,13,,Justin Wayne,155,274,119
Douglas,08-10,State Senate,13,,Justin Wayne,262,375,113
Douglas,01-01,State Senate,13,,Write-ins,10,10,0
Douglas,01-02,State Senate,13,,Write-ins,4,6,2
Douglas,01-03,State Senate,13,,Write-ins,3,5,2
Douglas,01-04,State Senate,13,,Write-ins,2,3,1
Douglas,01-06,State Senate,13,,Write-ins,3,3,0
Douglas,02-01,State Senate,13,,Write-ins,2,4,2
Douglas,02-02,State Senate,13,,Write-ins,9,10,1
Douglas,02-03,State Senate,13,,Write-ins,6,7,1
Douglas,02-07,State Senate,13,,Write-ins,3,4,1
Douglas,02-11,State Senate,13,,Write-ins,6,7,1
Douglas,02-12,State Senate,13,,Write-ins,9,12,3
Douglas,02-23,State Senate,13,,Write-ins,3,4,1
Douglas,08-07,State Senate,13,,Write-ins,1,1,0
Douglas,08-08,State Senate,13,,Write-ins,1,3,2
Douglas,08-09,State Senate,13,,Write-ins,2,4,2
Douglas,08-10,State Senate,13,,Write-ins,2,5,3
Douglas,01-01,State Senate,13,,Over Votes,0,0,0
Douglas,01-02,State Senate,13,,Over Votes,0,1,1
Douglas,01-03,State Senate,13,,Over Votes,2,2,0
Douglas,01-04,State Senate,13,,Over Votes,0,2,2
Douglas,01-06,State Senate,13,,Over Votes,0,2,2
Douglas,02-01,State Senate,13,,Over Votes,1,2,1
Douglas,02-02,State Senate,13,,Over Votes,2,2,0
Douglas,02-03,State Senate,13,,Over Votes,1,1,0
Douglas,02-07,State Senate,13,,Over Votes,0,1,1
Douglas,02-11,State Senate,13,,Over Votes,0,3,3
Douglas,02-12,State Senate,13,,Over Votes,2,2,0
Douglas,02-23,State Senate,13,,Over Votes,1,2,1
Douglas,08-07,State Senate,13,,Over Votes,0,1,1
Douglas,08-08,State Senate,13,,Over Votes,1,1,0
Douglas,08-09,State Senate,13,,Over Votes,0,0,0
Douglas,08-10,State Senate,13,,Over Votes,0,0,0
Douglas,01-01,State Senate,13,,Under Votes,77,107,30
Douglas,01-02,State Senate,13,,Under Votes,40,62,22
Douglas,01-03,State Senate,13,,Under Votes,60,116,56
Douglas,01-04,State Senate,13,,Under Votes,52,105,53
Douglas,01-06,State Senate,13,,Under Votes,72,111,39
Douglas,02-01,State Senate,13,,Under Votes,43,56,13
Douglas,02-02,State Senate,13,,Under Votes,54,71,17
Douglas,02-03,State Senate,13,,Under Votes,36,78,42
Douglas,02-07,State Senate,13,,Under Votes,22,30,8
Douglas,02-11,State Senate,13,,Under Votes,46,68,22
Douglas,02-12,State Senate,13,,Under Votes,58,75,17
Douglas,02-23,State Senate,13,,Under Votes,42,48,6
Douglas,08-07,State Senate,13,,Under Votes,69,92,23
Douglas,08-08,State Senate,13,,Under Votes,28,44,16
Douglas,08-09,State Senate,13,,Under Votes,34,64,30
Douglas,08-10,State Senate,13,,Under Votes,67,100,33
Douglas,05-12,State Senate,31,,Rick Kolowski,397,613,216
Douglas,05-13,State Senate,31,,Rick Kolowski,420,740,320
Douglas,05-14,State Senate,31,,Rick Kolowski,401,638,237
Douglas,05-15,State Senate,31,,Rick Kolowski,352,593,241
Douglas,05-16,State Senate,31,,Rick Kolowski,375,590,215
Douglas,05-17,State Senate,31,,Rick Kolowski,244,429,185
Douglas,05-19,State Senate,31,,Rick Kolowski,313,525,212
Douglas,05-26,State Senate,31,,Rick Kolowski,256,381,125
Douglas,05-27,State Senate,31,,Rick Kolowski,248,413,165
Douglas,05-30,State Senate,31,,Rick Kolowski,484,811,327
Douglas,05-31,State Senate,31,,Rick Kolowski,208,396,188
Douglas,06-18,State Senate,31,,Rick Kolowski,67,127,60
Douglas,06-19,State Senate,31,,Rick Kolowski,274,534,260
Douglas,06-20,State Senate,31,,Rick Kolowski,363,550,187
Douglas,06-21,State Senate,31,,Rick Kolowski,317,571,254
Douglas,08-31,State Senate,31,,Rick Kolowski,275,406,131
Douglas,08-35,State Senate,31,,Rick Kolowski,183,247,64
Douglas,08-36,State Senate,31,,Rick Kolowski,327,551,224
Douglas,08-37,State Senate,31,,Rick Kolowski,387,647,260
Douglas,05-12,State Senate,31,,Ian M. Swanson,348,489,141
Douglas,05-13,State Senate,31,,Ian M. Swanson,499,737,238
Douglas,05-14,State Senate,31,,Ian M. Swanson,431,613,182
Douglas,05-15,State Senate,31,,Ian M. Swanson,366,541,175
Douglas,05-16,State Senate,31,,Ian M. Swanson,375,525,150
Douglas,05-17,State Senate,31,,Ian M. Swanson,319,459,140
Douglas,05-19,State Senate,31,,Ian M. Swanson,303,440,137
Douglas,05-26,State Senate,31,,Ian M. Swanson,237,317,80
Douglas,05-27,State Senate,31,,Ian M. Swanson,275,393,118
Douglas,05-30,State Senate,31,,Ian M. Swanson,433,683,250
Douglas,05-31,State Senate,31,,Ian M. Swanson,245,400,155
Douglas,06-18,State Senate,31,,Ian M. Swanson,94,159,65
Douglas,06-19,State Senate,31,,Ian M. Swanson,480,708,228
Douglas,06-20,State Senate,31,,Ian M. Swanson,467,619,152
Douglas,06-21,State Senate,31,,Ian M. Swanson,409,606,197
Douglas,08-31,State Senate,31,,Ian M. Swanson,207,298,91
Douglas,08-35,State Senate,31,,Ian M. Swanson,140,183,43
Douglas,08-36,State Senate,31,,Ian M. Swanson,277,394,117
Douglas,08-37,State Senate,31,,Ian M. Swanson,266,421,155
Douglas,05-12,State Senate,31,,Write-ins,1,2,1
Douglas,05-13,State Senate,31,,Write-ins,2,2,0
Douglas,05-14,State Senate,31,,Write-ins,2,2,0
Douglas,05-15,State Senate,31,,Write-ins,2,4,2
Douglas,05-16,State Senate,31,,Write-ins,4,5,1
Douglas,05-17,State Senate,31,,Write-ins,0,0,0
Douglas,05-19,State Senate,31,,Write-ins,3,3,0
Douglas,05-26,State Senate,31,,Write-ins,0,0,0
Douglas,05-27,State Senate,31,,Write-ins,0,0,0
Douglas,05-30,State Senate,31,,Write-ins,0,2,2
Douglas,05-31,State Senate,31,,Write-ins,0,0,0
Douglas,06-18,State Senate,31,,Write-ins,1,2,1
Douglas,06-19,State Senate,31,,Write-ins,2,3,1
Douglas,06-20,State Senate,31,,Write-ins,4,5,1
Douglas,06-21,State Senate,31,,Write-ins,1,1,0
Douglas,08-31,State Senate,31,,Write-ins,0,3,3
Douglas,08-35,State Senate,31,,Write-ins,3,4,1
Douglas,08-36,State Senate,31,,Write-ins,0,0,0
Douglas,08-37,State Senate,31,,Write-ins,2,3,1
Douglas,05-12,State Senate,31,,Over Votes,0,0,0
Douglas,05-13,State Senate,31,,Over Votes,0,0,0
Douglas,05-14,State Senate,31,,Over Votes,1,1,0
Douglas,05-15,State Senate,31,,Over Votes,1,1,0
Douglas,05-16,State Senate,31,,Over Votes,1,1,0
Douglas,05-17,State Senate,31,,Over Votes,0,0,0
Douglas,05-19,State Senate,31,,Over Votes,0,0,0
Douglas,05-26,State Senate,31,,Over Votes,1,1,0
Douglas,05-27,State Senate,31,,Over Votes,1,1,0
Douglas,05-30,State Senate,31,,Over Votes,0,0,0
Douglas,05-31,State Senate,31,,Over Votes,0,0,0
Douglas,06-18,State Senate,31,,Over Votes,0,0,0
Douglas,06-19,State Senate,31,,Over Votes,0,0,0
Douglas,06-20,State Senate,31,,Over Votes,1,1,0
Douglas,06-21,State Senate,31,,Over Votes,0,0,0
Douglas,08-31,State Senate,31,,Over Votes,0,0,0
Douglas,08-35,State Senate,31,,Over Votes,0,0,0
Douglas,08-36,State Senate,31,,Over Votes,1,3,2
Douglas,08-37,State Senate,31,,Over Votes,0,1,1
Douglas,05-13,State Senate,31,,Under Votes,85,140,55
Douglas,05-14,State Senate,31,,Under Votes,87,153,66
Douglas,05-15,State Senate,31,,Under Votes,68,122,54
Douglas,05-16,State Senate,31,,Under Votes,68,106,38
Douglas,05-17,State Senate,31,,Under Votes,44,108,64
Douglas,05-19,State Senate,31,,Under Votes,56,80,24
Douglas,05-26,State Senate,31,,Under Votes,72,86,14
Douglas,05-27,State Senate,31,,Under Votes,40,94,54
Douglas,05-30,State Senate,31,,Under Votes,94,64,-30
Douglas,05-31,State Senate,31,,Under Votes,41,159,118
Douglas,06-18,State Senate,31,,Under Votes,24,71,47
Douglas,06-19,State Senate,31,,Under Votes,71,35,-36
Douglas,06-20,State Senate,31,,Under Votes,73,118,45
Douglas,06-21,State Senate,31,,Under Votes,87,110,23
Douglas,08-31,State Senate,31,,Under Votes,61,169,108
Douglas,08-35,State Senate,31,,Under Votes,46,81,35
Douglas,08-36,State Senate,31,,Under Votes,64,58,-6
Douglas,08-37,State Senate,31,,Under Votes,51,97,46
Douglas,Early Voting,State Senate,31,,Under Votes,700,81,-619
Douglas,05-20,State Senate,39,,Lou Ann Linehan,379,595,216
Douglas,05-21,State Senate,39,,Lou Ann Linehan,331,483,152
Douglas,05-22,State Senate,39,,Lou Ann Linehan,449,602,153
Douglas,05-32,State Senate,39,,Lou Ann Linehan,67,117,50
Douglas,06-22,State Senate,39,,Lou Ann Linehan,317,563,246
Douglas,06-23,State Senate,39,,Lou Ann Linehan,286,380,94
Douglas,06-24,State Senate,39,,Lou Ann Linehan,367,510,143
Douglas,08-39,State Senate,39,,Lou Ann Linehan,394,600,206
Douglas,08-40,State Senate,39,,Lou Ann Linehan,442,671,229
Douglas,08-41,State Senate,39,,Lou Ann Linehan,332,527,195
Douglas,08-42,State Senate,39,,Lou Ann Linehan,543,923,380
Douglas,08-43,State Senate,39,,Lou Ann Linehan,335,549,214
Douglas,08-44,State Senate,39,,Lou Ann Linehan,350,504,154
Douglas,08-45,State Senate,39,,Lou Ann Linehan,409,682,273
Douglas,08-46,State Senate,39,,Lou Ann Linehan,471,709,238
Douglas,08-47,State Senate,39,,Lou Ann Linehan,525,827,302
Douglas,08-48,State Senate,39,,Lou Ann Linehan,289,503,214
Douglas,08-49,State Senate,39,,Lou Ann Linehan,291,451,160
Douglas,08-53,State Senate,39,,Lou Ann Linehan,336,520,184
Douglas,08-54,State Senate,39,,Lou Ann Linehan,262,430,168
Douglas,08-55,State Senate,39,,Lou Ann Linehan,368,583,215
Douglas,05-20,State Senate,39,,Bill Armbrust,232,353,121
Douglas,05-21,State Senate,39,,Bill Armbrust,232,363,131
Douglas,05-22,State Senate,39,,Bill Armbrust,326,488,162
Douglas,05-32,State Senate,39,,Bill Armbrust,52,93,41
Douglas,06-22,State Senate,39,,Bill Armbrust,161,287,126
Douglas,06-23,State Senate,39,,Bill Armbrust,340,463,123
Douglas,06-24,State Senate,39,,Bill Armbrust,400,552,152
Douglas,08-39,State Senate,39,,Bill Armbrust,383,544,161
Douglas,08-40,State Senate,39,,Bill Armbrust,389,556,167
Douglas,08-41,State Senate,39,,Bill Armbrust,295,448,153
Douglas,08-42,State Senate,39,,Bill Armbrust,330,596,266
Douglas,08-43,State Senate,39,,Bill Armbrust,275,477,202
Douglas,08-44,State Senate,39,,Bill Armbrust,257,395,138
Douglas,08-45,State Senate,39,,Bill Armbrust,272,485,213
Douglas,08-46,State Senate,39,,Bill Armbrust,460,688,228
Douglas,08-47,State Senate,39,,Bill Armbrust,569,900,331
Douglas,08-48,State Senate,39,,Bill Armbrust,210,364,154
Douglas,08-49,State Senate,39,,Bill Armbrust,290,416,126
Douglas,08-53,State Senate,39,,Bill Armbrust,273,414,141
Douglas,08-54,State Senate,39,,Bill Armbrust,276,421,145
Douglas,08-55,State Senate,39,,Bill Armbrust,229,343,114
Douglas,05-20,State Senate,39,,Write-ins,5,5,0
Douglas,05-21,State Senate,39,,Write-ins,2,3,1
Douglas,05-22,State Senate,39,,Write-ins,1,2,1
Douglas,05-32,State Senate,39,,Write-ins,0,1,1
Douglas,06-22,State Senate,39,,Write-ins,1,1,0
Douglas,06-23,State Senate,39,,Write-ins,7,8,1
Douglas,06-24,State Senate,39,,Write-ins,0,10,10
Douglas,08-39,State Senate,39,,Write-ins,3,3,0
Douglas,08-40,State Senate,39,,Write-ins,3,3,0
Douglas,08-41,State Senate,39,,Write-ins,2,2,0
Douglas,08-42,State Senate,39,,Write-ins,4,7,3
Douglas,08-43,State Senate,39,,Write-ins,4,5,1
Douglas,08-44,State Senate,39,,Write-ins,5,6,1
Douglas,08-45,State Senate,39,,Write-ins,3,3,0
Douglas,08-46,State Senate,39,,Write-ins,6,8,2
Douglas,08-47,State Senate,39,,Write-ins,6,10,4
Douglas,08-48,State Senate,39,,Write-ins,3,3,0
Douglas,08-49,State Senate,39,,Write-ins,5,6,1
Douglas,08-53,State Senate,39,,Write-ins,0,0,0
Douglas,08-54,State Senate,39,,Write-ins,2,2,0
Douglas,08-55,State Senate,39,,Write-ins,0,2,2
Douglas,05-20,State Senate,39,,Over Votes,0,1,1
Douglas,05-21,State Senate,39,,Over Votes,0,0,0
Douglas,05-22,State Senate,39,,Over Votes,0,1,1
Douglas,05-32,State Senate,39,,Over Votes,0,0,0
Douglas,06-22,State Senate,39,,Over Votes,0,0,0
Douglas,06-23,State Senate,39,,Over Votes,1,2,1
Douglas,06-24,State Senate,39,,Over Votes,0,0,0
Douglas,08-39,State Senate,39,,Over Votes,2,2,0
Douglas,08-40,State Senate,39,,Over Votes,1,1,0
Douglas,08-41,State Senate,39,,Over Votes,0,2,2
Douglas,08-42,State Senate,39,,Over Votes,1,1,0
Douglas,08-43,State Senate,39,,Over Votes,1,1,0
Douglas,08-44,State Senate,39,,Over Votes,1,1,0
Douglas,08-45,State Senate,39,,Over Votes,1,1,0
Douglas,08-46,State Senate,39,,Over Votes,1,1,0
Douglas,08-47,State Senate,39,,Over Votes,2,2,0
Douglas,08-48,State Senate,39,,Over Votes,1,2,1
Douglas,08-49,State Senate,39,,Over Votes,0,0,0
Douglas,08-53,State Senate,39,,Over Votes,1,1,0
Douglas,08-54,State Senate,39,,Over Votes,0,0,0
Douglas,08-55,State Senate,39,,Over Votes,1,1,0
Douglas,05-20,State Senate,39,,Under Votes,130,207,77
Douglas,05-21,State Senate,39,,Under Votes,111,155,44
Douglas,05-22,State Senate,39,,Under Votes,142,188,46
Douglas,05-32,State Senate,39,,Under Votes,29,51,22
Douglas,06-22,State Senate,39,,Under Votes,114,188,74
Douglas,06-23,State Senate,39,,Under Votes,98,135,37
Douglas,06-24,State Senate,39,,Under Votes,113,147,34
Douglas,08-39,State Senate,39,,Under Votes,133,206,73
Douglas,08-40,State Senate,39,,Under Votes,148,210,62
