"","county","precinct","district","office","party","candidate","votes"
"2568","Sarpy","Precinct 57",NA,"Dir MUD At-Lg","","Write-ins",12
"2569","Sarpy","Precinct 61",NA,"Dir MUD At-Lg","","Write-ins",2
"2570","Sarpy","Precinct 62",NA,"Dir MUD At-Lg","","Write-ins",1
"2571","Sarpy","",4,"ESU No. 2","","George J. Robertson",0
"2572","Sarpy","Precinct 46",4,"ESU No. 2","","George J. Robertson",0
"2573","Sarpy","",4,"ESU No. 2","","Write-ins",0
"2574","Sarpy","Precinct 46",4,"ESU No. 2","","Write-ins",0
"2575","Sarpy","",4,"ESU No. 3","","Mary Scarborough",9582
"2576","Sarpy","Precinct 19",4,"ESU No. 3","","Mary Scarborough",15
"2577","Sarpy","Precinct 31",4,"ESU No. 3","","Mary Scarborough",1744
"2578","Sarpy","Precinct 32",4,"ESU No. 3","","Mary Scarborough",872
"2579","Sarpy","Precinct 33",4,"ESU No. 3","","Mary Scarborough",1035
"2580","Sarpy","Precinct 34",4,"ESU No. 3","","Mary Scarborough",1197
"2581","Sarpy","Precinct 35",4,"ESU No. 3","","Mary Scarborough",994
"2582","Sarpy","Precinct 36",4,"ESU No. 3","","Mary Scarborough",1011
"2583","Sarpy","Precinct 37",4,"ESU No. 3","","Mary Scarborough",1648
"2584","Sarpy","Precinct 38",4,"ESU No. 3","","Mary Scarborough",1066
"2585","Sarpy","",4,"ESU No. 3","","Write-ins",123
"2586","Sarpy","Precinct 19",4,"ESU No. 3","","Write-ins",0
"2587","Sarpy","Precinct 31",4,"ESU No. 3","","Write-ins",23
"2588","Sarpy","Precinct 32",4,"ESU No. 3","","Write-ins",15
"2589","Sarpy","Precinct 33",4,"ESU No. 3","","Write-ins",21
"2590","Sarpy","Precinct 34",4,"ESU No. 3","","Write-ins",15
"2591","Sarpy","Precinct 35",4,"ESU No. 3","","Write-ins",11
"2592","Sarpy","Precinct 36",4,"ESU No. 3","","Write-ins",11
"2593","Sarpy","Precinct 37",4,"ESU No. 3","","Write-ins",17
"2594","Sarpy","Precinct 38",4,"ESU No. 3","","Write-ins",10
"2595","Sarpy","",6,"ESU No. 3","","Alan Moore",8984
"2596","Sarpy","Precinct 19",6,"ESU No. 3","","Alan Moore",984
"2597","Sarpy","Precinct 21",6,"ESU No. 3","","Alan Moore",1398
"2598","Sarpy","Precinct 39",6,"ESU No. 3","","Alan Moore",1112
"2599","Sarpy","Precinct 40",6,"ESU No. 3","","Alan Moore",1031
"2600","Sarpy","Precinct 41",6,"ESU No. 3","","Alan Moore",1287
"2601","Sarpy","Precinct 42",6,"ESU No. 3","","Alan Moore",1110
"2602","Sarpy","Precinct 56",6,"ESU No. 3","","Alan Moore",956
"2603","Sarpy","Precinct 57",6,"ESU No. 3","","Alan Moore",458
"2604","Sarpy","Precinct 62",6,"ESU No. 3","","Alan Moore",648
"2605","Sarpy","",6,"ESU No. 3","","Write-ins",122
"2606","Sarpy","Precinct 19",6,"ESU No. 3","","Write-ins",14
"2607","Sarpy","Precinct 21",6,"ESU No. 3","","Write-ins",16
"2608","Sarpy","Precinct 39",6,"ESU No. 3","","Write-ins",13
"2609","Sarpy","Precinct 40",6,"ESU No. 3","","Write-ins",23
"2610","Sarpy","Precinct 41",6,"ESU No. 3","","Write-ins",14
"2611","Sarpy","Precinct 42",6,"ESU No. 3","","Write-ins",18
"2612","Sarpy","Precinct 56",6,"ESU No. 3","","Write-ins",10
"2613","Sarpy","Precinct 57",6,"ESU No. 3","","Write-ins",9
"2614","Sarpy","Precinct 62",6,"ESU No. 3","","Write-ins",5
"2615","Sarpy","",8,"ESU No. 3","","Ron Pearson",14601
"2616","Sarpy","Precinct 2",8,"ESU No. 3","","Ron Pearson",710
"2617","Sarpy","Precinct 3",8,"ESU No. 3","","Ron Pearson",1078
"2618","Sarpy","Precinct 4",8,"ESU No. 3","","Ron Pearson",908
"2619","Sarpy","Precinct 5",8,"ESU No. 3","","Ron Pearson",839
"2620","Sarpy","Precinct 6",8,"ESU No. 3","","Ron Pearson",993
"2621","Sarpy","Precinct 7",8,"ESU No. 3","","Ron Pearson",882
"2622","Sarpy","Precinct 8",8,"ESU No. 3","","Ron Pearson",830
"2623","Sarpy","Precinct 9",8,"ESU No. 3","","Ron Pearson",904
"2624","Sarpy","Precinct 10",8,"ESU No. 3","","Ron Pearson",655
"2625","Sarpy","Precinct 11",8,"ESU No. 3","","Ron Pearson",1155
"2626","Sarpy","Precinct 12",8,"ESU No. 3","","Ron Pearson",607
"2627","Sarpy","Precinct 13",8,"ESU No. 3","","Ron Pearson",1151
"2628","Sarpy","Precinct 20",8,"ESU No. 3","","Ron Pearson",370
"2629","Sarpy","Precinct 22",8,"ESU No. 3","","Ron Pearson",1041
"2630","Sarpy","Precinct 24",8,"ESU No. 3","","Ron Pearson",704
"2631","Sarpy","Precinct 25",8,"ESU No. 3","","Ron Pearson",775
"2632","Sarpy","Precinct 26",8,"ESU No. 3","","Ron Pearson",999
"2633","Sarpy","",8,"ESU No. 3","","Write-ins",252
"2634","Sarpy","Precinct 2",8,"ESU No. 3","","Write-ins",15
"2635","Sarpy","Precinct 3",8,"ESU No. 3","","Write-ins",21
"2636","Sarpy","Precinct 4",8,"ESU No. 3","","Write-ins",21
"2637","Sarpy","Precinct 5",8,"ESU No. 3","","Write-ins",10
"2638","Sarpy","Precinct 6",8,"ESU No. 3","","Write-ins",11
"2639","Sarpy","Precinct 7",8,"ESU No. 3","","Write-ins",14
"2640","Sarpy","Precinct 8",8,"ESU No. 3","","Write-ins",14
"2641","Sarpy","Precinct 9",8,"ESU No. 3","","Write-ins",9
"2642","Sarpy","Precinct 10",8,"ESU No. 3","","Write-ins",20
"2643","Sarpy","Precinct 11",8,"ESU No. 3","","Write-ins",17
"2644","Sarpy","Precinct 12",8,"ESU No. 3","","Write-ins",6
"2645","Sarpy","Precinct 13",8,"ESU No. 3","","Write-ins",17
"2646","Sarpy","Precinct 20",8,"ESU No. 3","","Write-ins",9
"2647","Sarpy","Precinct 22",8,"ESU No. 3","","Write-ins",20
"2648","Sarpy","Precinct 24",8,"ESU No. 3","","Write-ins",10
"2649","Sarpy","Precinct 25",8,"ESU No. 3","","Write-ins",19
"2650","Sarpy","Precinct 26",8,"ESU No. 3","","Write-ins",19
"2651","Sarpy","",1,"Ashland-Greenwood Sch","","Suzanne Sapp",0
"2652","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Suzanne Sapp",0
"2653","Sarpy","",1,"Ashland-Greenwood Sch","","David Nygren",0
"2654","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","David Nygren",0
"2655","Sarpy","",1,"Ashland-Greenwood Sch","","Kevin Garner",0
"2656","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Kevin Garner",0
"2657","Sarpy","",1,"Ashland-Greenwood Sch","","Jerry Wall",0
"2658","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Jerry Wall",0
"2659","Sarpy","",1,"Ashland-Greenwood Sch","","Eric Beranek",0
"2660","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Eric Beranek",0
"2661","Sarpy","",1,"Ashland-Greenwood Sch","","Angela Greise",0
"2662","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Angela Greise",0
"2663","Sarpy","",1,"Ashland-Greenwood Sch","","Write-ins",0
"2664","Sarpy","Precinct 46",1,"Ashland-Greenwood Sch","","Write-ins",0
"2665","Sarpy","",NA,"BPS Bd Member","","John L. Carozza",5483
"2666","Sarpy","Precinct 2",NA,"BPS Bd Member","","John L. Carozza",254
"2667","Sarpy","Precinct 3",NA,"BPS Bd Member","","John L. Carozza",372
"2668","Sarpy","Precinct 4",NA,"BPS Bd Member","","John L. Carozza",291
"2669","Sarpy","Precinct 5",NA,"BPS Bd Member","","John L. Carozza",230
"2670","Sarpy","Precinct 6",NA,"BPS Bd Member","","John L. Carozza",321
"2671","Sarpy","Precinct 7",NA,"BPS Bd Member","","John L. Carozza",293
"2672","Sarpy","Precinct 8",NA,"BPS Bd Member","","John L. Carozza",386
"2673","Sarpy","Precinct 9",NA,"BPS Bd Member","","John L. Carozza",366
"2674","Sarpy","Precinct 10",NA,"BPS Bd Member","","John L. Carozza",266
"2675","Sarpy","Precinct 11",NA,"BPS Bd Member","","John L. Carozza",612
"2676","Sarpy","Precinct 12",NA,"BPS Bd Member","","John L. Carozza",286
"2677","Sarpy","Precinct 13",NA,"BPS Bd Member","","John L. Carozza",377
"2678","Sarpy","Precinct 20",NA,"BPS Bd Member","","John L. Carozza",127
"2679","Sarpy","Precinct 21",NA,"BPS Bd Member","","John L. Carozza",162
"2680","Sarpy","Precinct 22",NA,"BPS Bd Member","","John L. Carozza",135
"2681","Sarpy","Precinct 24",NA,"BPS Bd Member","","John L. Carozza",270
"2682","Sarpy","Precinct 25",NA,"BPS Bd Member","","John L. Carozza",298
"2683","Sarpy","Precinct 26",NA,"BPS Bd Member","","John L. Carozza",437
"2684","Sarpy","",NA,"BPS Bd Member","","Doug Cook",9153
"2685","Sarpy","Precinct 2",NA,"BPS Bd Member","","Doug Cook",505
"2686","Sarpy","Precinct 3",NA,"BPS Bd Member","","Doug Cook",664
"2687","Sarpy","Precinct 4",NA,"BPS Bd Member","","Doug Cook",617
"2688","Sarpy","Precinct 5",NA,"BPS Bd Member","","Doug Cook",499
"2689","Sarpy","Precinct 6",NA,"BPS Bd Member","","Doug Cook",643
"2690","Sarpy","Precinct 7",NA,"BPS Bd Member","","Doug Cook",526
"2691","Sarpy","Precinct 8",NA,"BPS Bd Member","","Doug Cook",535
"2692","Sarpy","Precinct 9",NA,"BPS Bd Member","","Doug Cook",601
"2693","Sarpy","Precinct 10",NA,"BPS Bd Member","","Doug Cook",436
"2694","Sarpy","Precinct 11",NA,"BPS Bd Member","","Doug Cook",709
"2695","Sarpy","Precinct 12",NA,"BPS Bd Member","","Doug Cook",380
"2696","Sarpy","Precinct 13",NA,"BPS Bd Member","","Doug Cook",792
"2697","Sarpy","Precinct 20",NA,"BPS Bd Member","","Doug Cook",190
"2698","Sarpy","Precinct 21",NA,"BPS Bd Member","","Doug Cook",246
"2699","Sarpy","Precinct 22",NA,"BPS Bd Member","","Doug Cook",259
"2700","Sarpy","Precinct 24",NA,"BPS Bd Member","","Doug Cook",432
"2701","Sarpy","Precinct 25",NA,"BPS Bd Member","","Doug Cook",483
"2702","Sarpy","Precinct 26",NA,"BPS Bd Member","","Doug Cook",636
"2703","Sarpy","",NA,"BPS Bd Member","","Sarah F. Centineo",7427
"2704","Sarpy","Precinct 2",NA,"BPS Bd Member","","Sarah F. Centineo",314
"2705","Sarpy","Precinct 3",NA,"BPS Bd Member","","Sarah F. Centineo",572
"2706","Sarpy","Precinct 4",NA,"BPS Bd Member","","Sarah F. Centineo",534
"2707","Sarpy","Precinct 5",NA,"BPS Bd Member","","Sarah F. Centineo",427
"2708","Sarpy","Precinct 6",NA,"BPS Bd Member","","Sarah F. Centineo",568
"2709","Sarpy","Precinct 7",NA,"BPS Bd Member","","Sarah F. Centineo",453
"2710","Sarpy","Precinct 8",NA,"BPS Bd Member","","Sarah F. Centineo",399
"2711","Sarpy","Precinct 9",NA,"BPS Bd Member","","Sarah F. Centineo",470
"2712","Sarpy","Precinct 10",NA,"BPS Bd Member","","Sarah F. Centineo",334
"2713","Sarpy","Precinct 11",NA,"BPS Bd Member","","Sarah F. Centineo",553
"2714","Sarpy","Precinct 12",NA,"BPS Bd Member","","Sarah F. Centineo",306
"2715","Sarpy","Precinct 13",NA,"BPS Bd Member","","Sarah F. Centineo",570
"2716","Sarpy","Precinct 20",NA,"BPS Bd Member","","Sarah F. Centineo",225
"2717","Sarpy","Precinct 21",NA,"BPS Bd Member","","Sarah F. Centineo",204
"2718","Sarpy","Precinct 22",NA,"BPS Bd Member","","Sarah F. Centineo",245
"2719","Sarpy","Precinct 24",NA,"BPS Bd Member","","Sarah F. Centineo",382
"2720","Sarpy","Precinct 25",NA,"BPS Bd Member","","Sarah F. Centineo",377
"2721","Sarpy","Precinct 26",NA,"BPS Bd Member","","Sarah F. Centineo",494
"2722","Sarpy","",NA,"BPS Bd Member","","Phil Davidson",6772
"2723","Sarpy","Precinct 2",NA,"BPS Bd Member","","Phil Davidson",353
"2724","Sarpy","Precinct 3",NA,"BPS Bd Member","","Phil Davidson",483
"2725","Sarpy","Precinct 4",NA,"BPS Bd Member","","Phil Davidson",422
"2726","Sarpy","Precinct 5",NA,"BPS Bd Member","","Phil Davidson",394
"2727","Sarpy","Precinct 6",NA,"BPS Bd Member","","Phil Davidson",436
"2728","Sarpy","Precinct 7",NA,"BPS Bd Member","","Phil Davidson",353
"2729","Sarpy","Precinct 8",NA,"BPS Bd Member","","Phil Davidson",433
"2730","Sarpy","Precinct 9",NA,"BPS Bd Member","","Phil Davidson",337
"2731","Sarpy","Precinct 10",NA,"BPS Bd Member","","Phil Davidson",256
"2732","Sarpy","Precinct 11",NA,"BPS Bd Member","","Phil Davidson",604
"2733","Sarpy","Precinct 12",NA,"BPS Bd Member","","Phil Davidson",337
"2734","Sarpy","Precinct 13",NA,"BPS Bd Member","","Phil Davidson",574
"2735","Sarpy","Precinct 20",NA,"BPS Bd Member","","Phil Davidson",159
"2736","Sarpy","Precinct 21",NA,"BPS Bd Member","","Phil Davidson",210
"2737","Sarpy","Precinct 22",NA,"BPS Bd Member","","Phil Davidson",221
"2738","Sarpy","Precinct 24",NA,"BPS Bd Member","","Phil Davidson",382
"2739","Sarpy","Precinct 25",NA,"BPS Bd Member","","Phil Davidson",328
"2740","Sarpy","Precinct 26",NA,"BPS Bd Member","","Phil Davidson",490
"2741","Sarpy","",NA,"BPS Bd Member","","Casey S. Putney",4044
"2742","Sarpy","Precinct 2",NA,"BPS Bd Member","","Casey S. Putney",161
"2743","Sarpy","Precinct 3",NA,"BPS Bd Member","","Casey S. Putney",305
"2744","Sarpy","Precinct 4",NA,"BPS Bd Member","","Casey S. Putney",216
"2745","Sarpy","Precinct 5",NA,"BPS Bd Member","","Casey S. Putney",232
"2746","Sarpy","Precinct 6",NA,"BPS Bd Member","","Casey S. Putney",292
"2747","Sarpy","Precinct 7",NA,"BPS Bd Member","","Casey S. Putney",287
"2748","Sarpy","Precinct 8",NA,"BPS Bd Member","","Casey S. Putney",222
"2749","Sarpy","Precinct 9",NA,"BPS Bd Member","","Casey S. Putney",238
"2750","Sarpy","Precinct 10",NA,"BPS Bd Member","","Casey S. Putney",162
"2751","Sarpy","Precinct 11",NA,"BPS Bd Member","","Casey S. Putney",326
"2752","Sarpy","Precinct 12",NA,"BPS Bd Member","","Casey S. Putney",165
"2753","Sarpy","Precinct 13",NA,"BPS Bd Member","","Casey S. Putney",338
"2754","Sarpy","Precinct 20",NA,"BPS Bd Member","","Casey S. Putney",100
"2755","Sarpy","Precinct 21",NA,"BPS Bd Member","","Casey S. Putney",104
"2756","Sarpy","Precinct 22",NA,"BPS Bd Member","","Casey S. Putney",136
"2757","Sarpy","Precinct 24",NA,"BPS Bd Member","","Casey S. Putney",187
"2758","Sarpy","Precinct 25",NA,"BPS Bd Member","","Casey S. Putney",259
"2759","Sarpy","Precinct 26",NA,"BPS Bd Member","","Casey S. Putney",314
"2760","Sarpy","",NA,"BPS Bd Member","","Scott Eby",9264
"2761","Sarpy","Precinct 2",NA,"BPS Bd Member","","Scott Eby",547
"2762","Sarpy","Precinct 3",NA,"BPS Bd Member","","Scott Eby",652
"2763","Sarpy","Precinct 4",NA,"BPS Bd Member","","Scott Eby",654
"2764","Sarpy","Precinct 5",NA,"BPS Bd Member","","Scott Eby",516
"2765","Sarpy","Precinct 6",NA,"BPS Bd Member","","Scott Eby",679
"2766","Sarpy","Precinct 7",NA,"BPS Bd Member","","Scott Eby",655
"2767","Sarpy","Precinct 8",NA,"BPS Bd Member","","Scott Eby",542
"2768","Sarpy","Precinct 9",NA,"BPS Bd Member","","Scott Eby",597
"2769","Sarpy","Precinct 10",NA,"BPS Bd Member","","Scott Eby",479
"2770","Sarpy","Precinct 11",NA,"BPS Bd Member","","Scott Eby",590
"2771","Sarpy","Precinct 12",NA,"BPS Bd Member","","Scott Eby",333
"2772","Sarpy","Precinct 13",NA,"BPS Bd Member","","Scott Eby",902
"2773","Sarpy","Precinct 20",NA,"BPS Bd Member","","Scott Eby",221
"2774","Sarpy","Precinct 21",NA,"BPS Bd Member","","Scott Eby",250
"2775","Sarpy","Precinct 22",NA,"BPS Bd Member","","Scott Eby",244
"2776","Sarpy","Precinct 24",NA,"BPS Bd Member","","Scott Eby",427
"2777","Sarpy","Precinct 25",NA,"BPS Bd Member","","Scott Eby",420
"2778","Sarpy","Precinct 26",NA,"BPS Bd Member","","Scott Eby",556
"2779","Sarpy","",NA,"BPS Bd Member","","Write-ins",237
"2780","Sarpy","Precinct 2",NA,"BPS Bd Member","","Write-ins",13
"2781","Sarpy","Precinct 3",NA,"BPS Bd Member","","Write-ins",17
"2782","Sarpy","Precinct 4",NA,"BPS Bd Member","","Write-ins",18
"2783","Sarpy","Precinct 5",NA,"BPS Bd Member","","Write-ins",7
"2784","Sarpy","Precinct 6",NA,"BPS Bd Member","","Write-ins",9
"2785","Sarpy","Precinct 7",NA,"BPS Bd Member","","Write-ins",19
"2786","Sarpy","Precinct 8",NA,"BPS Bd Member","","Write-ins",8
"2787","Sarpy","Precinct 9",NA,"BPS Bd Member","","Write-ins",11
"2788","Sarpy","Precinct 10",NA,"BPS Bd Member","","Write-ins",17
"2789","Sarpy","Precinct 11",NA,"BPS Bd Member","","Write-ins",19
"2790","Sarpy","Precinct 12",NA,"BPS Bd Member","","Write-ins",14
"2791","Sarpy","Precinct 13",NA,"BPS Bd Member","","Write-ins",16
"2792","Sarpy","Precinct 20",NA,"BPS Bd Member","","Write-ins",12
"2793","Sarpy","Precinct 21",NA,"BPS Bd Member","","Write-ins",5
"2794","Sarpy","Precinct 22",NA,"BPS Bd Member","","Write-ins",8
"2795","Sarpy","Precinct 24",NA,"BPS Bd Member","","Write-ins",14
"2796","Sarpy","Precinct 25",NA,"BPS Bd Member","","Write-ins",14
"2797","Sarpy","Precinct 26",NA,"BPS Bd Member","","Write-ins",16
"2798","Sarpy","",37,"Gretna School","","Brinton J. Strohmyer",2777
"2799","Sarpy","Precinct 46",37,"Gretna School","","Brinton J. Strohmyer",138
"2800","Sarpy","Precinct 51",37,"Gretna School","","Brinton J. Strohmyer",266
"2801","Sarpy","Precinct 52",37,"Gretna School","","Brinton J. Strohmyer",510
"2802","Sarpy","Precinct 55",37,"Gretna School","","Brinton J. Strohmyer",65
"2803","Sarpy","Precinct 58",37,"Gretna School","","Brinton J. Strohmyer",312
"2804","Sarpy","Precinct 59",37,"Gretna School","","Brinton J. Strohmyer",351
"2805","Sarpy","Precinct 60",37,"Gretna School","","Brinton J. Strohmyer",337
"2806","Sarpy","Precinct 61",37,"Gretna School","","Brinton J. Strohmyer",798
"2807","Sarpy","",37,"Gretna School","","Dawn M. Stock",4875
"2808","Sarpy","Precinct 46",37,"Gretna School","","Dawn M. Stock",213
"2809","Sarpy","Precinct 51",37,"Gretna School","","Dawn M. Stock",400
"2810","Sarpy","Precinct 52",37,"Gretna School","","Dawn M. Stock",918
"2811","Sarpy","Precinct 55",37,"Gretna School","","Dawn M. Stock",124
"2812","Sarpy","Precinct 58",37,"Gretna School","","Dawn M. Stock",579
"2813","Sarpy","Precinct 59",37,"Gretna School","","Dawn M. Stock",650
"2814","Sarpy","Precinct 60",37,"Gretna School","","Dawn M. Stock",586
"2815","Sarpy","Precinct 61",37,"Gretna School","","Dawn M. Stock",1405
"2816","Sarpy","",37,"Gretna School","","Rick Hollendieck",4675
"2817","Sarpy","Precinct 46",37,"Gretna School","","Rick Hollendieck",242
"2818","Sarpy","Precinct 51",37,"Gretna School","","Rick Hollendieck",390
"2819","Sarpy","Precinct 52",37,"Gretna School","","Rick Hollendieck",726
"2820","Sarpy","Precinct 55",37,"Gretna School","","Rick Hollendieck",126
"2821","Sarpy","Precinct 58",37,"Gretna School","","Rick Hollendieck",602
"2822","Sarpy","Precinct 59",37,"Gretna School","","Rick Hollendieck",649
"2823","Sarpy","Precinct 60",37,"Gretna School","","Rick Hollendieck",611
"2824","Sarpy","Precinct 61",37,"Gretna School","","Rick Hollendieck",1329
"2825","Sarpy","",37,"Gretna School","","Kyle Janssen",5553
"2826","Sarpy","Precinct 46",37,"Gretna School","","Kyle Janssen",309
"2827","Sarpy","Precinct 51",37,"Gretna School","","Kyle Janssen",469
"2828","Sarpy","Precinct 52",37,"Gretna School","","Kyle Janssen",780
"2829","Sarpy","Precinct 55",37,"Gretna School","","Kyle Janssen",120
"2830","Sarpy","Precinct 58",37,"Gretna School","","Kyle Janssen",752
"2831","Sarpy","Precinct 59",37,"Gretna School","","Kyle Janssen",843
"2832","Sarpy","Precinct 60",37,"Gretna School","","Kyle Janssen",749
"2833","Sarpy","Precinct 61",37,"Gretna School","","Kyle Janssen",1531
"2834","Sarpy","",37,"Gretna School","","Write-ins",127
"2835","Sarpy","Precinct 46",37,"Gretna School","","Write-ins",7
"2836","Sarpy","Precinct 51",37,"Gretna School","","Write-ins",5
"2837","Sarpy","Precinct 52",37,"Gretna School","","Write-ins",22
"2838","Sarpy","Precinct 55",37,"Gretna School","","Write-ins",4
"2839","Sarpy","Precinct 58",37,"Gretna School","","Write-ins",22
"2840","Sarpy","Precinct 59",37,"Gretna School","","Write-ins",31
"2841","Sarpy","Precinct 60",37,"Gretna School","","Write-ins",13
"2842","Sarpy","Precinct 61",37,"Gretna School","","Write-ins",23
"2843","Sarpy","",32,"Louisville School Bd","","Margaret M. Minchow",5
"2844","Sarpy","Precinct 46",32,"Louisville School Bd","","Margaret M. Minchow",5
"2845","Sarpy","",32,"Louisville School Bd","","Ashley Christiansen",6
"2846","Sarpy","Precinct 46",32,"Louisville School Bd","","Ashley Christiansen",6
"2847","Sarpy","",32,"Louisville School Bd","","Jonathan Simon",2
"2848","Sarpy","Precinct 46",32,"Louisville School Bd","","Jonathan Simon",2
"2849","Sarpy","",32,"Louisville School Bd","","John Winkler",5
"2850","Sarpy","Precinct 46",32,"Louisville School Bd","","John Winkler",5
"2851","Sarpy","",32,"Louisville School Bd","","Write-ins",0
"2852","Sarpy","Precinct 46",32,"Louisville School Bd","","Write-ins",0
"2853","Sarpy","",17,"MPS Bd","","Terry Dale",2560
"2854","Sarpy","Precinct 51",17,"MPS Bd","","Terry Dale",345
"2855","Sarpy","Precinct 52",17,"MPS Bd","","Terry Dale",130
"2856","Sarpy","Precinct 53",17,"MPS Bd","","Terry Dale",457
"2857","Sarpy","Precinct 54",17,"MPS Bd","","Terry Dale",447
"2858","Sarpy","Precinct 55",17,"MPS Bd","","Terry Dale",453
"2859","Sarpy","Precinct 56",17,"MPS Bd","","Terry Dale",367
"2860","Sarpy","Precinct 57",17,"MPS Bd","","Terry Dale",361
"2861","Sarpy","",17,"MPS Bd","","Mike Pate",4242
"2862","Sarpy","Precinct 51",17,"MPS Bd","","Mike Pate",654
"2863","Sarpy","Precinct 52",17,"MPS Bd","","Mike Pate",230
"2864","Sarpy","Precinct 53",17,"MPS Bd","","Mike Pate",766
"2865","Sarpy","Precinct 54",17,"MPS Bd","","Mike Pate",777
"2866","Sarpy","Precinct 55",17,"MPS Bd","","Mike Pate",641
"2867","Sarpy","Precinct 56",17,"MPS Bd","","Mike Pate",620
"2868","Sarpy","Precinct 57",17,"MPS Bd","","Mike Pate",554
"2869","Sarpy","",17,"MPS Bd","","Linda Poole",5885
"2870","Sarpy","Precinct 51",17,"MPS Bd","","Linda Poole",904
"2871","Sarpy","Precinct 52",17,"MPS Bd","","Linda Poole",361
"2872","Sarpy","Precinct 53",17,"MPS Bd","","Linda Poole",1045
"2873","Sarpy","Precinct 54",17,"MPS Bd","","Linda Poole",1073
"2874","Sarpy","Precinct 55",17,"MPS Bd","","Linda Poole",946
"2875","Sarpy","Precinct 56",17,"MPS Bd","","Linda Poole",852
"2876","Sarpy","Precinct 57",17,"MPS Bd","","Linda Poole",704
"2877","Sarpy","",17,"MPS Bd","","Amanda McGill Johnson",4221
"2878","Sarpy","Precinct 51",17,"MPS Bd","","Amanda McGill Johnson",598
"2879","Sarpy","Precinct 52",17,"MPS Bd","","Amanda McGill Johnson",245
"2880","Sarpy","Precinct 53",17,"MPS Bd","","Amanda McGill Johnson",785
"2881","Sarpy","Precinct 54",17,"MPS Bd","","Amanda McGill Johnson",781
"2882","Sarpy","Precinct 55",17,"MPS Bd","","Amanda McGill Johnson",683
"2883","Sarpy","Precinct 56",17,"MPS Bd","","Amanda McGill Johnson",577
"2884","Sarpy","Precinct 57",17,"MPS Bd","","Amanda McGill Johnson",552
"2885","Sarpy","",17,"MPS Bd","","Amber Dee Parker",3348
"2886","Sarpy","Precinct 51",17,"MPS Bd","","Amber Dee Parker",485
"2887","Sarpy","Precinct 52",17,"MPS Bd","","Amber Dee Parker",203
"2888","Sarpy","Precinct 53",17,"MPS Bd","","Amber Dee Parker",590
"2889","Sarpy","Precinct 54",17,"MPS Bd","","Amber Dee Parker",570
"2890","Sarpy","Precinct 55",17,"MPS Bd","","Amber Dee Parker",577
"2891","Sarpy","Precinct 56",17,"MPS Bd","","Amber Dee Parker",507
"2892","Sarpy","Precinct 57",17,"MPS Bd","","Amber Dee Parker",416
"2893","Sarpy","",17,"MPS Bd","","Write-ins",127
"2894","Sarpy","Precinct 51",17,"MPS Bd","","Write-ins",22
"2895","Sarpy","Precinct 52",17,"MPS Bd","","Write-ins",9
"2896","Sarpy","Precinct 53",17,"MPS Bd","","Write-ins",18
"2897","Sarpy","Precinct 54",17,"MPS Bd","","Write-ins",21
"2898","Sarpy","Precinct 55",17,"MPS Bd","","Write-ins",16
"2899","Sarpy","Precinct 56",17,"MPS Bd","","Write-ins",15
"2900","Sarpy","Precinct 57",17,"MPS Bd","","Write-ins",26
"2901","Sarpy","",27,"PLS","","Jeremy Kinsey",14595
"2902","Sarpy","Precinct 19",27,"PLS","","Jeremy Kinsey",720
"2903","Sarpy","Precinct 21",27,"PLS","","Jeremy Kinsey",709
"2904","Sarpy","Precinct 22",27,"PLS","","Jeremy Kinsey",360
"2905","Sarpy","Precinct 23",27,"PLS","","Jeremy Kinsey",826
"2906","Sarpy","Precinct 31",27,"PLS","","Jeremy Kinsey",1339
"2907","Sarpy","Precinct 32",27,"PLS","","Jeremy Kinsey",650
"2908","Sarpy","Precinct 33",27,"PLS","","Jeremy Kinsey",719
"2909","Sarpy","Precinct 34",27,"PLS","","Jeremy Kinsey",799
"2910","Sarpy","Precinct 35",27,"PLS","","Jeremy Kinsey",728
"2911","Sarpy","Precinct 36",27,"PLS","","Jeremy Kinsey",742
"2912","Sarpy","Precinct 37",27,"PLS","","Jeremy Kinsey",1131
"2913","Sarpy","Precinct 38",27,"PLS","","Jeremy Kinsey",754
"2914","Sarpy","Precinct 39",27,"PLS","","Jeremy Kinsey",847
"2915","Sarpy","Precinct 40",27,"PLS","","Jeremy Kinsey",774
"2916","Sarpy","Precinct 41",27,"PLS","","Jeremy Kinsey",905
"2917","Sarpy","Precinct 42",27,"PLS","","Jeremy Kinsey",768
"2918","Sarpy","Precinct 48",27,"PLS","","Jeremy Kinsey",397
"2919","Sarpy","Precinct 49",27,"PLS","","Jeremy Kinsey",985
"2920","Sarpy","Precinct 57",27,"PLS","","Jeremy Kinsey",0
"2921","Sarpy","Precinct 62",27,"PLS","","Jeremy Kinsey",442
"2922","Sarpy","",27,"PLS","","Valerie L. Fisher",16263
"2923","Sarpy","Precinct 19",27,"PLS","","Valerie L. Fisher",825
"2924","Sarpy","Precinct 21",27,"PLS","","Valerie L. Fisher",812
"2925","Sarpy","Precinct 22",27,"PLS","","Valerie L. Fisher",505
